date,count,package
2018-06-21,467,agricolae
2018-06-22,327,agricolae
2018-06-23,229,agricolae
2018-06-24,249,agricolae
2018-06-25,482,agricolae
2018-06-26,529,agricolae
2018-06-27,490,agricolae
2018-06-28,369,agricolae
2018-06-29,326,agricolae
2018-06-30,205,agricolae
2018-07-01,219,agricolae
2018-07-02,391,agricolae
2018-07-03,347,agricolae
2018-07-04,379,agricolae
2018-07-05,426,agricolae
2018-07-06,300,agricolae
2018-07-07,136,agricolae
2018-07-08,151,agricolae
2018-07-09,473,agricolae
2018-07-10,469,agricolae
2018-07-11,405,agricolae
2018-07-12,274,agricolae
2018-07-13,313,agricolae
2018-07-14,244,agricolae
2018-07-15,139,agricolae
2018-07-16,376,agricolae
2018-07-17,370,agricolae
2018-07-18,410,agricolae
2018-07-19,394,agricolae
2018-07-20,346,agricolae
2018-07-21,153,agricolae
2018-07-22,218,agricolae
2018-07-23,384,agricolae
2018-07-24,425,agricolae
2018-07-25,301,agricolae
2018-07-26,325,agricolae
2018-07-27,316,agricolae
2018-07-28,138,agricolae
2018-07-29,147,agricolae
2018-07-30,347,agricolae
2018-07-31,381,agricolae
2018-08-01,317,agricolae
2018-08-02,420,agricolae
2018-08-03,352,agricolae
2018-08-04,193,agricolae
2018-08-05,162,agricolae
2018-08-06,401,agricolae
2018-08-07,342,agricolae
2018-08-08,424,agricolae
2018-08-09,463,agricolae
2018-08-10,501,agricolae
2018-08-11,256,agricolae
2018-08-12,207,agricolae
2018-08-13,341,agricolae
2018-08-14,403,agricolae
2018-08-15,354,agricolae
2018-08-16,353,agricolae
2018-08-17,398,agricolae
2018-08-18,233,agricolae
2018-08-19,145,agricolae
2018-08-20,363,agricolae
2018-08-21,471,agricolae
2018-08-22,551,agricolae
2018-08-23,452,agricolae
2018-08-24,411,agricolae
2018-08-25,163,agricolae
2018-08-26,163,agricolae
2018-08-27,494,agricolae
2018-08-28,649,agricolae
2018-08-29,503,agricolae
2018-08-30,583,agricolae
2018-08-31,368,agricolae
2018-09-01,238,agricolae
2018-09-02,166,agricolae
2018-09-03,437,agricolae
2018-09-04,449,agricolae
2018-09-05,592,agricolae
2018-09-06,545,agricolae
2018-09-07,417,agricolae
2018-09-08,252,agricolae
2018-09-09,309,agricolae
2018-09-10,789,agricolae
2018-09-11,856,agricolae
2018-09-12,921,agricolae
2018-09-13,814,agricolae
2018-09-14,574,agricolae
2018-09-15,257,agricolae
2018-09-16,247,agricolae
2018-09-17,795,agricolae
2018-09-18,733,agricolae
2018-09-19,762,agricolae
2018-09-20,857,agricolae
2018-09-21,669,agricolae
2018-09-22,337,agricolae
2018-09-23,395,agricolae
2018-09-24,737,agricolae
2018-09-25,842,agricolae
2018-09-26,921,agricolae
2018-09-27,861,agricolae
2018-09-28,672,agricolae
2018-09-29,279,agricolae
2018-09-30,266,agricolae
2018-10-01,692,agricolae
2018-10-02,602,agricolae
2018-10-03,809,agricolae
2018-10-04,744,agricolae
2018-10-05,594,agricolae
2018-10-06,307,agricolae
2018-10-07,224,agricolae
2018-10-08,674,agricolae
2018-10-09,752,agricolae
2018-10-10,911,agricolae
2018-10-11,954,agricolae
2018-10-12,527,agricolae
2018-10-13,265,agricolae
2018-10-14,240,agricolae
2018-10-15,812,agricolae
2018-10-16,608,agricolae
2018-10-17,734,agricolae
2018-10-18,666,agricolae
2018-10-19,649,agricolae
2018-10-20,257,agricolae
2018-10-21,275,agricolae
2018-10-22,731,agricolae
2018-10-23,655,agricolae
2018-10-24,794,agricolae
2018-10-25,867,agricolae
2018-10-26,823,agricolae
2018-10-27,234,agricolae
2018-10-28,257,agricolae
2018-10-29,796,agricolae
2018-10-30,914,agricolae
2018-10-31,865,agricolae
2018-11-01,697,agricolae
2018-11-02,557,agricolae
2018-11-03,343,agricolae
2018-11-04,389,agricolae
2018-11-05,715,agricolae
2018-11-06,774,agricolae
2018-11-07,655,agricolae
2018-11-08,710,agricolae
2018-11-09,582,agricolae
2018-11-10,302,agricolae
2018-11-11,320,agricolae
2018-11-12,653,agricolae
2018-11-13,735,agricolae
2018-11-14,771,agricolae
2018-11-15,765,agricolae
2018-11-16,633,agricolae
2018-11-17,303,agricolae
2018-11-18,309,agricolae
2018-11-19,556,agricolae
2018-11-20,644,agricolae
2018-11-21,756,agricolae
2018-11-22,555,agricolae
2018-11-23,445,agricolae
2018-11-24,328,agricolae
2018-11-25,285,agricolae
2018-11-26,718,agricolae
2018-11-27,1000,agricolae
2018-11-28,936,agricolae
2018-11-29,697,agricolae
2018-11-30,561,agricolae
2018-12-01,307,agricolae
2018-12-02,299,agricolae
2018-12-03,779,agricolae
2018-12-04,754,agricolae
2018-12-05,571,agricolae
2018-12-06,681,agricolae
2018-12-07,404,agricolae
2018-12-08,271,agricolae
2018-12-09,289,agricolae
2018-12-10,582,agricolae
2018-12-11,602,agricolae
2018-12-12,626,agricolae
2018-12-13,446,agricolae
2018-12-14,419,agricolae
2018-12-15,257,agricolae
2018-12-16,260,agricolae
2018-12-17,400,agricolae
2018-12-18,516,agricolae
2018-12-19,663,agricolae
2018-12-20,594,agricolae
2018-12-21,382,agricolae
2018-12-22,128,agricolae
2018-12-23,143,agricolae
2018-12-24,225,agricolae
2018-12-25,155,agricolae
2018-12-26,231,agricolae
2018-12-27,213,agricolae
2018-12-28,194,agricolae
2018-12-29,150,agricolae
2018-12-30,144,agricolae
2018-12-31,176,agricolae
2019-01-01,181,agricolae
2019-01-02,306,agricolae
2019-01-03,300,agricolae
2019-01-04,299,agricolae
2019-01-05,195,agricolae
2019-01-06,205,agricolae
2019-01-07,1028,agricolae
2019-01-08,2731,agricolae
2019-01-09,836,agricolae
2019-01-10,680,agricolae
2019-01-11,534,agricolae
2019-01-12,330,agricolae
2019-01-13,314,agricolae
2019-01-14,625,agricolae
2019-01-15,770,agricolae
2019-01-16,658,agricolae
2019-01-17,612,agricolae
2019-01-18,638,agricolae
2019-01-19,296,agricolae
2019-01-20,261,agricolae
2019-01-21,673,agricolae
2019-01-22,706,agricolae
2019-01-23,867,agricolae
2019-01-24,775,agricolae
2019-01-25,546,agricolae
2019-01-26,313,agricolae
2019-01-27,347,agricolae
2019-01-28,569,agricolae
2019-01-29,504,agricolae
2019-01-30,535,agricolae
2019-01-31,553,agricolae
2019-02-01,674,agricolae
2019-02-02,216,agricolae
2019-02-03,267,agricolae
2019-02-04,620,agricolae
2019-02-05,657,agricolae
2019-02-06,623,agricolae
2019-02-07,666,agricolae
2019-02-08,473,agricolae
2019-02-09,213,agricolae
2019-02-10,242,agricolae
2019-02-11,661,agricolae
2019-02-12,750,agricolae
2019-02-13,774,agricolae
2019-02-14,760,agricolae
2019-02-15,684,agricolae
2019-02-16,308,agricolae
2019-02-17,326,agricolae
2019-02-18,683,agricolae
2019-02-19,830,agricolae
2019-02-20,807,agricolae
2019-02-21,643,agricolae
2019-02-22,1084,agricolae
2019-02-23,405,agricolae
2019-02-24,404,agricolae
2019-02-25,846,agricolae
2019-02-26,978,agricolae
2019-02-27,885,agricolae
2019-02-28,887,agricolae
2019-03-01,959,agricolae
2019-03-02,272,agricolae
2019-03-03,361,agricolae
2019-03-04,756,agricolae
2019-03-05,776,agricolae
2019-03-06,862,agricolae
2019-03-07,785,agricolae
2019-03-08,687,agricolae
2019-03-09,413,agricolae
2019-03-10,365,agricolae
2019-03-11,684,agricolae
2019-03-12,804,agricolae
2019-03-13,969,agricolae
2019-03-14,682,agricolae
2019-03-15,971,agricolae
2019-03-16,375,agricolae
2019-03-17,343,agricolae
2019-03-18,883,agricolae
2019-03-19,825,agricolae
2019-03-20,908,agricolae
2019-03-21,964,agricolae
2019-03-22,900,agricolae
2019-03-23,360,agricolae
2019-03-24,446,agricolae
2019-03-25,949,agricolae
2019-03-26,891,agricolae
2019-03-27,1029,agricolae
2019-03-28,976,agricolae
2019-03-29,834,agricolae
2019-03-30,410,agricolae
2019-03-31,467,agricolae
2019-04-01,1086,agricolae
2019-04-02,1042,agricolae
2019-04-03,1030,agricolae
2019-04-04,881,agricolae
2019-04-05,1428,agricolae
2019-04-06,616,agricolae
2019-04-07,596,agricolae
2019-04-08,1187,agricolae
2019-04-09,1163,agricolae
2019-04-10,1116,agricolae
2019-04-11,1066,agricolae
2019-04-12,863,agricolae
2019-04-13,496,agricolae
2019-04-14,462,agricolae
2019-04-15,920,agricolae
2019-04-16,820,agricolae
2019-04-17,1163,agricolae
2019-04-18,674,agricolae
2019-04-19,657,agricolae
2019-04-20,289,agricolae
2019-04-21,339,agricolae
2019-04-22,898,agricolae
2019-04-23,944,agricolae
2019-04-24,818,agricolae
2019-04-25,928,agricolae
2019-04-26,759,agricolae
2019-04-27,450,agricolae
2019-04-28,441,agricolae
2019-04-29,815,agricolae
2019-04-30,728,agricolae
2019-05-01,743,agricolae
2019-05-02,1099,agricolae
2019-05-03,885,agricolae
2019-05-04,453,agricolae
2019-05-05,415,agricolae
2019-05-06,868,agricolae
2019-05-07,883,agricolae
2019-05-08,875,agricolae
2019-05-09,1086,agricolae
2019-05-10,826,agricolae
2019-05-11,422,agricolae
2019-05-12,427,agricolae
2019-05-13,847,agricolae
2019-05-14,1000,agricolae
2019-05-15,894,agricolae
2019-05-16,708,agricolae
2019-05-17,663,agricolae
2019-05-18,467,agricolae
2019-05-19,361,agricolae
2019-05-20,845,agricolae
2019-05-21,777,agricolae
2019-05-22,815,agricolae
2019-05-23,780,agricolae
2019-05-24,700,agricolae
2019-05-25,376,agricolae
2019-05-26,373,agricolae
2019-05-27,771,agricolae
2019-05-28,787,agricolae
2019-05-29,836,agricolae
2019-05-30,588,agricolae
2019-05-31,524,agricolae
2019-06-01,332,agricolae
2019-06-02,321,agricolae
2019-06-03,633,agricolae
2019-06-04,686,agricolae
2019-06-05,655,agricolae
2019-06-06,705,agricolae
2019-06-07,564,agricolae
2019-06-08,342,agricolae
2019-06-09,280,agricolae
2019-06-10,681,agricolae
2019-06-11,765,agricolae
2019-06-12,707,agricolae
2019-06-13,540,agricolae
2019-06-14,645,agricolae
2019-06-15,420,agricolae
2019-06-16,309,agricolae
2019-06-17,729,agricolae
2019-06-18,817,agricolae
2019-06-19,732,agricolae
2019-06-20,580,agricolae
2019-06-21,457,agricolae
2019-06-22,297,agricolae
2019-06-23,229,agricolae
2019-06-24,530,agricolae
2019-06-25,576,agricolae
2019-06-26,511,agricolae
2019-06-27,472,agricolae
2019-06-28,533,agricolae
2019-06-29,294,agricolae
2019-06-30,303,agricolae
2019-07-01,537,agricolae
2019-07-02,501,agricolae
2019-07-03,577,agricolae
2019-07-04,456,agricolae
2019-07-05,410,agricolae
2019-07-06,286,agricolae
2019-07-07,266,agricolae
2019-07-08,691,agricolae
2019-07-09,781,agricolae
2019-07-10,679,agricolae
2019-07-11,629,agricolae
2019-07-12,413,agricolae
2019-07-13,260,agricolae
2019-07-14,272,agricolae
2019-07-15,505,agricolae
2019-07-16,572,agricolae
2019-07-17,591,agricolae
2019-07-18,626,agricolae
2019-07-19,429,agricolae
2019-07-20,243,agricolae
2019-07-21,239,agricolae
2019-07-22,518,agricolae
2019-07-23,633,agricolae
2019-07-24,628,agricolae
2019-07-25,592,agricolae
2019-07-26,495,agricolae
2019-07-27,221,agricolae
2019-07-28,220,agricolae
2019-07-29,474,agricolae
2019-07-30,513,agricolae
2019-07-31,583,agricolae
2019-08-01,575,agricolae
2019-08-02,411,agricolae
2019-08-03,237,agricolae
2019-08-04,210,agricolae
2019-08-05,572,agricolae
2019-08-06,520,agricolae
2019-08-07,559,agricolae
2019-08-08,479,agricolae
2019-08-09,427,agricolae
2019-08-10,220,agricolae
2019-08-11,182,agricolae
2019-08-12,615,agricolae
2019-08-13,534,agricolae
2019-08-14,619,agricolae
2019-08-15,510,agricolae
2019-08-16,366,agricolae
2019-08-17,345,agricolae
2019-08-18,236,agricolae
2019-08-19,509,agricolae
2019-08-20,683,agricolae
2019-08-21,626,agricolae
2019-08-22,552,agricolae
2019-08-23,656,agricolae
2019-08-24,269,agricolae
2019-08-25,307,agricolae
2019-08-26,666,agricolae
2019-08-27,688,agricolae
2019-08-28,813,agricolae
2019-08-29,781,agricolae
2019-08-30,768,agricolae
2019-08-31,352,agricolae
2019-09-01,206,agricolae
2019-09-02,519,agricolae
2019-09-03,669,agricolae
2019-09-04,733,agricolae
2019-09-05,890,agricolae
2019-09-06,600,agricolae
2019-09-07,533,agricolae
2019-09-08,312,agricolae
2019-09-09,804,agricolae
2019-09-10,807,agricolae
2019-09-11,1031,agricolae
2019-09-12,752,agricolae
2019-09-13,763,agricolae
2019-09-14,482,agricolae
2019-09-15,380,agricolae
2019-09-16,1020,agricolae
2019-09-17,1059,agricolae
2019-09-18,1125,agricolae
2019-09-19,961,agricolae
2019-09-20,815,agricolae
2019-09-21,484,agricolae
2019-09-22,313,agricolae
2019-09-23,833,agricolae
2019-09-24,910,agricolae
2019-09-25,985,agricolae
2019-09-26,983,agricolae
2019-09-27,721,agricolae
2019-09-28,282,agricolae
2019-09-29,308,agricolae
2019-09-30,790,agricolae
2019-10-01,854,agricolae
2019-10-02,1030,agricolae
2019-10-03,806,agricolae
2019-10-04,560,agricolae
2019-10-05,358,agricolae
2019-10-06,328,agricolae
2019-10-07,1021,agricolae
2019-10-08,913,agricolae
2019-10-09,1288,agricolae
2019-10-10,993,agricolae
2019-10-11,840,agricolae
2019-10-12,609,agricolae
2019-10-13,398,agricolae
2019-10-14,1009,agricolae
2019-10-15,930,agricolae
2019-10-16,968,agricolae
2019-10-17,869,agricolae
2019-10-18,785,agricolae
2019-10-19,355,agricolae
2019-10-20,402,agricolae
2019-10-21,1084,agricolae
2019-10-22,1114,agricolae
2019-10-23,1101,agricolae
2019-10-24,756,agricolae
2019-10-25,726,agricolae
2019-10-26,443,agricolae
2019-10-27,395,agricolae
2019-10-28,992,agricolae
2019-10-29,879,agricolae
2019-10-30,970,agricolae
2019-10-31,912,agricolae
2019-11-01,629,agricolae
2019-11-02,471,agricolae
2019-11-03,441,agricolae
2019-11-04,925,agricolae
2019-11-05,988,agricolae
2019-11-06,1046,agricolae
2019-11-07,831,agricolae
2019-11-08,884,agricolae
2019-11-09,381,agricolae
2019-11-10,419,agricolae
2019-11-11,836,agricolae
2019-11-12,1094,agricolae
2019-11-13,911,agricolae
2019-11-14,895,agricolae
2019-11-15,878,agricolae
2019-11-16,454,agricolae
2019-11-17,524,agricolae
2019-11-18,909,agricolae
2019-11-19,986,agricolae
2019-11-20,942,agricolae
2019-11-21,871,agricolae
2019-11-22,738,agricolae
2019-11-23,367,agricolae
2019-11-24,372,agricolae
2019-11-25,721,agricolae
2019-11-26,1058,agricolae
2019-11-27,1003,agricolae
2019-11-28,833,agricolae
2019-11-29,565,agricolae
2019-11-30,436,agricolae
2019-12-01,455,agricolae
2019-12-02,970,agricolae
2019-12-03,1087,agricolae
2019-12-04,938,agricolae
2019-12-05,742,agricolae
2019-12-06,635,agricolae
2019-12-07,357,agricolae
2019-12-08,416,agricolae
2019-12-09,830,agricolae
2019-12-10,795,agricolae
2019-12-11,749,agricolae
2019-12-12,769,agricolae
2019-12-13,584,agricolae
2019-12-14,424,agricolae
2019-12-15,301,agricolae
2019-12-16,673,agricolae
2019-12-17,872,agricolae
2019-12-18,690,agricolae
2019-12-19,595,agricolae
2019-12-20,496,agricolae
2019-12-21,253,agricolae
2019-12-22,226,agricolae
2019-12-23,427,agricolae
2019-12-24,241,agricolae
2019-12-25,213,agricolae
2019-12-26,282,agricolae
2019-12-27,210,agricolae
2019-12-28,205,agricolae
2019-12-29,181,agricolae
2019-12-30,307,agricolae
2019-12-31,262,agricolae
2020-01-01,219,agricolae
2020-01-02,307,agricolae
2020-01-03,446,agricolae
2020-01-04,323,agricolae
2020-01-05,333,agricolae
2020-01-06,680,agricolae
2020-01-07,630,agricolae
2020-01-08,689,agricolae
2020-01-09,539,agricolae
2020-01-10,436,agricolae
2020-01-11,294,agricolae
2020-01-12,325,agricolae
2020-01-13,585,agricolae
2020-01-14,587,agricolae
2020-01-15,596,agricolae
2020-01-16,615,agricolae
2020-01-17,427,agricolae
2020-01-18,264,agricolae
2020-01-19,467,agricolae
2020-01-20,1194,agricolae
2020-01-21,965,agricolae
2020-01-22,891,agricolae
2020-01-23,1019,agricolae
2020-01-24,760,agricolae
2020-01-25,364,agricolae
2020-01-26,329,agricolae
2020-01-27,791,agricolae
2020-01-28,797,agricolae
2020-01-29,819,agricolae
2020-01-30,667,agricolae
2020-01-31,646,agricolae
2020-02-01,358,agricolae
2020-02-02,314,agricolae
2020-02-03,682,agricolae
2020-02-04,678,agricolae
2020-02-05,776,agricolae
2020-02-06,856,agricolae
2020-02-07,752,agricolae
2020-02-08,301,agricolae
2020-02-09,370,agricolae
2020-02-10,877,agricolae
2020-02-11,798,agricolae
2020-02-12,997,agricolae
2020-02-13,972,agricolae
2020-02-14,753,agricolae
2020-02-15,330,agricolae
2020-02-16,419,agricolae
2020-02-17,951,agricolae
2020-02-18,1163,agricolae
2020-02-19,1186,agricolae
2020-02-20,821,agricolae
2020-02-21,643,agricolae
2020-02-22,433,agricolae
2020-02-23,456,agricolae
2020-02-24,891,agricolae
2020-02-25,861,agricolae
2020-02-26,868,agricolae
2020-02-27,794,agricolae
2020-02-28,771,agricolae
2020-02-29,103,agricolae
2020-03-01,377,agricolae
2020-03-02,932,agricolae
2020-03-03,1017,agricolae
2020-03-04,980,agricolae
2020-03-05,942,agricolae
2020-03-06,911,agricolae
2020-03-07,372,agricolae
2020-03-08,392,agricolae
2020-03-09,1043,agricolae
2020-03-10,922,agricolae
2020-03-11,919,agricolae
2020-03-12,881,agricolae
2020-03-13,696,agricolae
2020-03-14,454,agricolae
2020-03-15,346,agricolae
2020-03-16,618,agricolae
2020-03-17,661,agricolae
2020-03-18,736,agricolae
2020-03-19,680,agricolae
2020-03-20,729,agricolae
2020-03-21,425,agricolae
2020-03-22,407,agricolae
2020-03-23,681,agricolae
2020-03-24,785,agricolae
2020-03-25,750,agricolae
2020-03-26,803,agricolae
2020-03-27,650,agricolae
2020-03-28,408,agricolae
2020-03-29,387,agricolae
2020-03-30,752,agricolae
2020-03-31,995,agricolae
2020-04-01,899,agricolae
2020-04-02,795,agricolae
2020-04-03,656,agricolae
2020-04-04,345,agricolae
2020-04-05,359,agricolae
2020-04-06,730,agricolae
2020-04-07,958,agricolae
2020-04-08,789,agricolae
2020-04-09,605,agricolae
2020-04-10,544,agricolae
2020-04-11,430,agricolae
2020-04-12,435,agricolae
2020-04-13,796,agricolae
2020-04-14,938,agricolae
2020-04-15,855,agricolae
2020-04-16,612,agricolae
2020-04-17,685,agricolae
2020-04-18,356,agricolae
2020-04-19,434,agricolae
2020-04-20,583,agricolae
2020-04-21,692,agricolae
2020-04-22,817,agricolae
2020-04-23,886,agricolae
2020-04-24,861,agricolae
2020-04-25,737,agricolae
2020-04-26,656,agricolae
2020-04-27,962,agricolae
2020-04-28,887,agricolae
2020-04-29,1049,agricolae
2020-04-30,859,agricolae
2020-05-01,659,agricolae
2020-05-02,559,agricolae
2020-05-03,557,agricolae
2020-05-04,820,agricolae
2020-05-05,803,agricolae
2020-05-06,791,agricolae
2020-05-07,739,agricolae
2020-05-08,626,agricolae
2020-05-09,556,agricolae
2020-05-10,474,agricolae
2020-05-11,687,agricolae
2020-05-12,817,agricolae
2020-05-13,869,agricolae
2020-05-14,710,agricolae
2020-05-15,654,agricolae
2020-05-16,508,agricolae
2020-05-17,504,agricolae
2020-05-18,812,agricolae
2020-05-19,981,agricolae
2020-05-20,992,agricolae
2020-05-21,822,agricolae
2020-05-22,706,agricolae
2020-05-23,440,agricolae
2020-05-24,535,agricolae
2020-05-25,634,agricolae
2020-05-26,764,agricolae
2020-05-27,1066,agricolae
2020-05-28,989,agricolae
2020-05-29,927,agricolae
2020-05-30,567,agricolae
2020-05-31,670,agricolae
2020-06-01,856,agricolae
2020-06-02,785,agricolae
2020-06-03,834,agricolae
2020-06-04,730,agricolae
2020-06-05,770,agricolae
2020-06-06,536,agricolae
2020-06-07,1059,agricolae
2020-06-08,1694,agricolae
2020-06-09,1319,agricolae
2020-06-10,1332,agricolae
2020-06-11,1050,agricolae
2020-06-12,1015,agricolae
2020-06-13,567,agricolae
2020-06-14,678,agricolae
2020-06-15,950,agricolae
2020-06-16,1102,agricolae
2020-06-17,995,agricolae
2020-06-18,952,agricolae
2020-06-19,978,agricolae
2020-06-20,453,agricolae
2020-06-21,583,agricolae
2020-06-22,844,agricolae
2020-06-23,901,agricolae
2020-06-24,1090,agricolae
2020-06-25,740,agricolae
2020-06-26,859,agricolae
2020-06-27,588,agricolae
2020-06-28,630,agricolae
2020-06-29,749,agricolae
2020-06-30,804,agricolae
2020-07-01,802,agricolae
2020-07-02,913,agricolae
2020-07-03,699,agricolae
2020-07-04,564,agricolae
2020-07-05,379,agricolae
2020-07-06,579,agricolae
2020-07-07,666,agricolae
2020-07-08,744,agricolae
2020-07-09,686,agricolae
2020-07-10,708,agricolae
2020-07-11,445,agricolae
2020-07-12,446,agricolae
2020-07-13,682,agricolae
2020-07-14,623,agricolae
2020-07-15,713,agricolae
2020-07-16,612,agricolae
2020-07-17,581,agricolae
2020-07-18,352,agricolae
2020-07-19,455,agricolae
2020-07-20,775,agricolae
2020-07-21,698,agricolae
2020-07-22,759,agricolae
2020-07-23,691,agricolae
2020-07-24,552,agricolae
2020-07-25,380,agricolae
2020-07-26,393,agricolae
2020-07-27,753,agricolae
2020-07-28,695,agricolae
2020-07-29,636,agricolae
2020-07-30,643,agricolae
2020-07-31,420,agricolae
2020-08-01,318,agricolae
2020-08-02,244,agricolae
2020-08-03,664,agricolae
2020-08-04,733,agricolae
2020-08-05,691,agricolae
2020-08-06,664,agricolae
2020-08-07,601,agricolae
2020-08-08,472,agricolae
2020-08-09,354,agricolae
2020-08-10,573,agricolae
2020-08-11,763,agricolae
2020-08-12,694,agricolae
2020-08-13,719,agricolae
2020-08-14,630,agricolae
2020-08-15,362,agricolae
2020-08-16,367,agricolae
2020-08-17,649,agricolae
2020-08-18,778,agricolae
2020-08-19,754,agricolae
2020-08-20,621,agricolae
2020-08-21,571,agricolae
2020-08-22,406,agricolae
2020-08-23,350,agricolae
2020-08-24,685,agricolae
2020-08-25,704,agricolae
2020-08-26,773,agricolae
2020-08-27,671,agricolae
2020-08-28,594,agricolae
2020-08-29,498,agricolae
2020-08-30,453,agricolae
2020-08-31,729,agricolae
2020-09-01,829,agricolae
2020-09-02,811,agricolae
2020-09-03,899,agricolae
2020-09-04,699,agricolae
2020-09-05,420,agricolae
2020-09-06,383,agricolae
2020-09-07,968,agricolae
2020-09-08,959,agricolae
2020-09-09,1081,agricolae
2020-09-10,1040,agricolae
2020-09-11,635,agricolae
2020-09-12,487,agricolae
2020-09-13,479,agricolae
2020-09-14,837,agricolae
2020-09-15,957,agricolae
2020-09-16,960,agricolae
2020-09-17,961,agricolae
2020-09-18,815,agricolae
2020-09-19,453,agricolae
2020-09-20,495,agricolae
2020-09-21,870,agricolae
2020-09-22,1163,agricolae
2020-09-23,1096,agricolae
2020-09-24,981,agricolae
2020-09-25,772,agricolae
2020-09-26,553,agricolae
2020-09-27,565,agricolae
2020-09-28,858,agricolae
2020-09-29,1032,agricolae
2020-09-30,986,agricolae
2020-10-01,948,agricolae
2020-10-02,960,agricolae
2020-10-03,530,agricolae
2020-10-04,524,agricolae
2020-10-05,932,agricolae
2020-10-06,1031,agricolae
2020-10-07,1124,agricolae
2020-10-08,989,agricolae
2020-10-09,1142,agricolae
2020-10-10,574,agricolae
2020-10-11,531,agricolae
2020-10-12,828,agricolae
2020-10-13,1104,agricolae
2020-10-14,1190,agricolae
2020-10-15,972,agricolae
2020-10-16,1100,agricolae
2020-10-17,671,agricolae
2020-10-18,678,agricolae
2020-10-19,1058,agricolae
2020-10-20,980,agricolae
2020-10-21,1053,agricolae
2020-10-22,1023,agricolae
2020-10-23,981,agricolae
2020-10-24,669,agricolae
2020-10-25,624,agricolae
2020-10-26,1084,agricolae
2020-10-27,1225,agricolae
2020-10-28,1025,agricolae
2020-10-29,962,agricolae
2020-10-30,873,agricolae
2020-10-31,600,agricolae
2020-11-01,568,agricolae
2020-11-02,978,agricolae
2020-11-03,952,agricolae
2020-11-04,1079,agricolae
2020-11-05,1194,agricolae
2020-11-06,1010,agricolae
2020-11-07,657,agricolae
2020-11-08,710,agricolae
2020-11-09,1094,agricolae
2020-11-10,1122,agricolae
2020-11-11,1157,agricolae
2020-11-12,1172,agricolae
2020-11-13,1075,agricolae
2020-11-14,619,agricolae
2020-11-15,675,agricolae
2020-11-16,1058,agricolae
2020-11-17,898,agricolae
2020-11-18,1022,agricolae
2020-11-19,1042,agricolae
2020-11-20,906,agricolae
2020-11-21,595,agricolae
2020-11-22,604,agricolae
2020-11-23,1143,agricolae
2020-11-24,1209,agricolae
2020-11-25,974,agricolae
2020-11-26,976,agricolae
2020-11-27,1037,agricolae
2020-11-28,683,agricolae
2020-11-29,480,agricolae
2020-11-30,748,agricolae
2020-12-01,969,agricolae
2020-12-02,1050,agricolae
2020-12-03,1117,agricolae
2020-12-04,885,agricolae
2020-12-05,440,agricolae
2020-12-06,646,agricolae
2020-12-07,1017,agricolae
2020-12-08,955,agricolae
2020-12-09,854,agricolae
2020-12-10,853,agricolae
2020-12-11,661,agricolae
2020-12-12,489,agricolae
2020-12-13,470,agricolae
2020-12-14,834,agricolae
2020-12-15,715,agricolae
2020-12-16,797,agricolae
2020-12-17,743,agricolae
2020-12-18,550,agricolae
2020-12-19,516,agricolae
2020-12-20,282,agricolae
2020-12-21,597,agricolae
2020-12-22,634,agricolae
2020-12-23,841,agricolae
2020-12-24,557,agricolae
2020-12-25,189,agricolae
2020-12-26,279,agricolae
2020-12-27,310,agricolae
2020-12-28,451,agricolae
2020-12-29,447,agricolae
2020-12-30,437,agricolae
2020-12-31,348,agricolae
2021-01-01,218,agricolae
2021-01-02,264,agricolae
2021-01-03,284,agricolae
2021-01-04,549,agricolae
2021-01-05,576,agricolae
2021-01-06,636,agricolae
2021-01-07,594,agricolae
2021-01-08,474,agricolae
2021-01-09,353,agricolae
2021-01-10,382,agricolae
2021-01-11,595,agricolae
2021-01-12,684,agricolae
2021-01-13,741,agricolae
2021-01-14,682,agricolae
2021-01-15,730,agricolae
2021-01-16,399,agricolae
2021-01-17,414,agricolae
2021-01-18,713,agricolae
2021-01-19,703,agricolae
2021-01-20,686,agricolae
2021-01-21,583,agricolae
2021-01-22,607,agricolae
2021-01-23,323,agricolae
2021-01-24,411,agricolae
2021-01-25,650,agricolae
2021-01-26,657,agricolae
2021-01-27,753,agricolae
2021-01-28,579,agricolae
2021-01-29,702,agricolae
2021-01-30,413,agricolae
2021-01-31,363,agricolae
2021-02-01,691,agricolae
2021-02-02,752,agricolae
2021-02-03,770,agricolae
2021-02-04,780,agricolae
2021-02-05,700,agricolae
2021-02-06,446,agricolae
2021-02-07,401,agricolae
2021-02-08,778,agricolae
2021-02-09,694,agricolae
2021-02-10,838,agricolae
2021-02-11,712,agricolae
2021-02-12,652,agricolae
2021-02-13,392,agricolae
2021-02-14,332,agricolae
2021-02-15,776,agricolae
2021-02-16,751,agricolae
2021-02-17,737,agricolae
2021-02-18,728,agricolae
2021-02-19,664,agricolae
2021-02-20,377,agricolae
2021-02-21,400,agricolae
2021-02-22,760,agricolae
2021-02-23,778,agricolae
2021-02-24,1034,agricolae
2021-02-25,798,agricolae
2021-02-26,734,agricolae
2021-02-27,529,agricolae
2021-02-28,513,agricolae
2021-03-01,833,agricolae
2021-03-02,943,agricolae
2021-03-03,984,agricolae
2021-03-04,897,agricolae
2021-03-05,699,agricolae
2021-03-06,399,agricolae
2021-03-07,416,agricolae
2021-03-08,824,agricolae
2021-03-09,1192,agricolae
